InsCode,InstrumentID,LatinSymbol,LatinName,CompanyCode,Symbol,Name,CIsin,DEven,Flow,LSoc30,CGdSVal,CGrValCot,YMarNSC,CComVal,CSecVal,CSoSecVal,YVal
47415456025309183,IRR1GLOR0101,GLOX1,Lorestan Sugar-R,GLOR,قلرستح,ح . قند لرستان‌,IRR1GLOR0104,20171213,1,قند لرستان‌,A,N2,NO,5,38 ,3842,400
47477233032133723,IRO1GPRS0001,GPRS1,Pars Sugar,GPRS,قپارس,قندپارس‌,IRO1GPRS0004,20101115,1,قندپارس‌,A,N2,NO,5,38 ,3842,300
47484909397760341,IRB4SG400271,G40Q1,SOV.GMR40.SP231022,SG40,اراد40,مرابحه عام دولت4-ش.خ 0207,IRB4SG400273,20230607,2,مرابحه عام دولت4-شرايط خاص0207,A,17,NO,4,69 ,6945,706
47555909483877660,IRO3Z0490001,Z0491,IranArtsDEV-Pazire,Z049,وهنر-پذیره,گروه توسعه هنر ايران-پذيره,IRO3Z0490004,20190310,2,گروه توسعه هنر ايران- پذيره,A,Z1,NO,5,90 ,9000,303
47557682570854233,IRB4SO140661,O14Q1,SOV.GMR113SP270918,SO14,اراد113,مرابحه عام دولت113-ش.خ060627,IRB4SO140663,20230607,2,مرابحه عام دولت113-ش.خاص0606,A,17,NO,4,69 ,6945,706
47563321799863211,IRO7THRP0001,THRP1,Tehran Ruck Reins,THRP,بتهران,بيمه اتكايي تهران رواك50%تاديه,IRO7THRP0006,20230819,4,بيمه اتكايي تهران رواك50%تاديه,A,P1,NO,7,66 ,6603,309
47633444450424667,IRO1GRGN0001,GRGN1,Melli Cult. Dev,GRGN,غگرگ,توسعه‌ كشت‌ و صنعت‌ ملي‌,IRO1GRGN0000,20081126,1,توسعه‌ كشت‌ و صنعت‌ ملي‌,A,N4,NO,4,42 ,4213,300
47682749782963302,IRO7MOZP0001,MOZP1,Tractor Machine,MOZP,تراک,ماشين‌آلات صنعتي تراكتورسازي‌,IRO7MOZP0004,20230819,4,ماشين‌آلات صنعتي تراكتورسازي‌,A,L1,NO,7,29 ,2921,309
47702059190622416,IRO7CTSP0001,CTSP1,Ardebil Omran T,CTSP,ثتوسا,س.توسعه و عمران استان اردبيل,IRO7CTSP0000,20230819,4,س.توسعه و عمران استان اردبيل,A,P1,NO,7,70 ,7010,309
47711486462334897,IRR3TNIZ0101,TNIX1,Tejarat-No Ins.,TNIZ,بنوح,ح . بيمه تجارت نو,IRR3TNIZ0103,20200818,2,بيمه تجارت نو,A,Z1,NO,3,66 ,6611,403
47749661205825616,IRO1SYSM0001,SYSM1,Hamkaran System Co,SYSM,سیستم,همكاران سيستم,IRO1SYSM0004,20230819,1,همكاران سيستم,A,N1,NO,3,72 ,7220,300
47752890804996793,IRR1GBJN0101,GBJX1,S.Q.B. Sugar-R,GBJN,قشیرح,ح . قندشيروان‌ ،قوچان‌ وبجنورد,IRR1GBJN0107,20090716,1,قندشيروان‌ ،قوچان‌ وبجنورد,A,N2,NO,5,38 ,3842,400
47756003257788498,IRO3GTTZ0001,GTTZ1,Gohar Tarabar,GTTZ,حگهر,حمل و نقل گهرترابر سيرجان,IRO3GTTZ0007,20230819,2,حمل و نقل گهرترابر سيرجان,A,1Z,NO,1,60 ,6010,303
47797676603278665,IRO7BZGP0001,BZGP1,Pishgaman Badpa,BZGP,بازرگام,پست پيشگامان بادپا,IRO7BZGP0007,20230819,4,پست پيشگامان بادپا,A,C1,NO,7,73 ,7310,309
47818154048055717,IRB4SG970571,G97Q1,SOV.GMR97.SP261015,SG97,اراد97,مرابحه عام دولت97-ش.خ050723,IRB4SG970572,20230607,2,مرابحه عام دولت97-ش.خاص0507,A,17,NO,4,69 ,6945,706
47827701898502941,IRR1KHOC0101,KHOX1,Khoozestan CE-R,KHOC,سخوزح,ح . سيمان خوزستان,IRR1KHOC0101,20200607,1,سيمان خوزستان,A,N1,NO,3,53 ,5394,400
47841327496247362,IRO1IDOC0001,IDOC1,Iran Motorcycle,IDOC,واعتبار,سرمايه گذاري اعتبار ايران,IRO1IDOC0007,20230819,1, سرمايه گذاري اعتبار ايران,A,N1,NO,3,56 ,5699,300
47883592226425713,IRB4SG430251,G43Q1,SOV.GMR43.SP230729,SG43,اراد43,مرابحه عام دولت4-ش.خ 0205,IRB4SG430254,20230607,2,مرابحه عام دولت4-شرايط خاص0205,A,17,NO,4,69 ,6945,706
47931755217693300,IRR1PIRN0101,PIRX1,Pumpiran-R,PIRN,تپمپیح,ح . پمپ‌ سازي‌ ايران‌,IRR1PIRN0109,20230111,1,پمپ‌ سازي‌ ايران‌,A,N1,NO,3,29 ,2912,400
47946228513774508,IRX6X26T0006,X26T6,Index Group 26,IDXS,26-کانی غیرفلزی6,26-كاني غيرفلزي,IRX6X26T0008,20171213,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
47973532381204870,IRO3IAMZ0001,IAMZ1,IranAntibiotic MFG,IAMZ,بیوتیک,آنتي بيوتيك سازي ايران,IRO3IAMZ0003,20230819,2,آنتي بيوتيك سازي ايران,A,Z1,NO,3,43 ,4323,303
47996917271187218,IRO1KRAF0001,KRAF1,Karafarin Bank,KRAF,وکار,بانك‌ كارآفرين‌,IRO1KRAF0000,20230819,1,بانك‌ كارآفرين‌,A,N1,NO,3,57 ,5719,300
48004422159326848,IRB4SG590391,G59Q1,SOV.GMR59.SP241202,SG59,اراد59,مرابحه عام دولتي5-ش.خ 0309,IRB4SG590396,20230607,2,مرابحه عام دولتي5-ش.خاص0309,A,17,NO,4,69 ,6945,706
48010225447410247,IRO1BANK0001,BANK1,Bank Melli Inv.,BANK,وبانک,سرمايه گذاري گروه توسعه ملي,IRO1BANK0008,20230819,1,سرمايه گذاري گروه توسعه ملي,A,N1,NO,1,39 ,3999,300
48020123520149025,IRB4SG460321,G46Q1,SOV.GMR46.SP240515,SG46,اراد46,مرابحه عام دولت4-ش.خ 0302,IRB4SG460327,20230607,2,مرابحه عام دولت4-شرايط خاص0302,A,17,NO,4,69 ,6945,706
48043180063638654,IRO6MELZ9791,TM111,Melli Mortgage1812,MELZ,تملی709,تسهيلات مسكن ب. ملي-آذر97,IRO6MELZ9796,20230702,2,تسهيلات مسكن بانك ملي ايران,A,M1,NO,4,59 ,5910,307
48045086469637559,IRO3MSZ91091,MK271,Bank Maskan,MSKZ,تسه9109,امتيازتسهيلات مسكن آذر ماه 91,IRO3MSZ91096,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
48096312884064383,IRO3Z0820001,Z0821,Raya Reinsurance,Z082,رایا,بيمه اتكايي رايا 50%تاديه,IRO3Z0820002,20230315,2,بيمه اتكايي رايا 50%تاديه,A,Z1,NO,5,66 ,6603,303
48149297582884746,IRO1IHTI0001,IHTI1,Iran Hilal T.,IHTI,نفجر,نساجي هلال ايران,IRO1IHTI0002,20081126,1,صنايع نساجي هلال ايران,A,N4,NO,4,17 ,1721,300
48149300900903755,IRO3KVRZ0001,KVRZ1,Kavit Tire,KVRZ,پکویر,كوير  تاير,IRO3KVRZ0009,20150228,2,كوير تاير,A,Z1,NO,1,25 ,2511,303
48175603054578540,IRO3ZF990001,ZF991,Esfarayen Ind. CPX,ZF99,اسفراین,مجتمع صنعتي اسفراين,IRO3ZF990006,20210511,2,مجتمع صنعتي اسفراين,A,Z1,NO,5,27 ,2710,303
48213088838466840,IRB3TB109671,TB101,IslamicTreasury,TB10,اخزا10,اسناد خزانه اسلامي960703,IRB3TB109671,20170419,2,اسناد خزانه اسلامي960703,A,I1,NO,4,69 ,6940,306
48219000037413706,IRB3SS0197C1,SS1Q1,S.S.Inv.IJR190313,SS01,تامین97,اجاره س.تامين اجتماعي971222,IRB3SS0197C1,20180721,2,اجاره شستا بخش اول13971222,A,Z1,NO,4,69 ,6910,306
48241092863917835,IRO1LPRS0001,LPRS1,Parsian leasing,LPRS,ولپارس,ليزينگ پارسيان,IRO1LPRS0007,20230819,1,ليزينگ پارسيان,A,N1,NO,3,58 ,5891,300
48261930411425125,IRO3FTJZ0001,FTJZ1,Fars Tejarat Plant,FTJZ,بمولد,مولد نيروگاهي تجارت فارس,IRO3FTJZ0000,20230819,2,مولد نيروگاهي تجارت فارس,A,D1,NO,3,40 ,4010,303
48287330843249460,IRO3ZF200001,ZF201,Gostaresh Karafari,ZF20,کارآفرینی,گسترش كارآفريني,IRO3ZF200000,20180721,2,گسترش كارآفريني,A,Z1,NO,5,82 ,8299,303
48287670503317419,IRO3BHLZ0001,BHLZ1,Bahman Liz.,BHLZ,ولبهمن,شركت بهمن ليزينگ,IRO3BHLZ0004,20230819,2,شركت بهمن ليزينگ,A,1Z,NO,1,58 ,5891,303
48287767791629523,IRT3RSHF0001,RSHF1,Roshd ETF,RSHF,رشد,صندوق س.رشد پايدار آبان-د,IRT3RSHF0002,20230702,2,ص.س.درآمد ثابت رشد پايدار آبان,A,1A,NO,4,68 ,6812,305
48305002535402787,IRO3MSZ92011,MK311,Bank Maskan,MSKZ,تسه9201,امتيازتسهيلات مسكن فروردين 92,IRO3MSZ92011,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
48317138749268192,IRO1MALI0001,MALI1,Malayer Ind.,MALI,فملار,صنعتي‌ ملاير,IRO1MALI0001,20081126,1,صنعتي‌ ملاير,A,N4,NO,4,28 ,2899,300
48338606859106961,IRO3MSZ96121,MK901,Mortgage Right9612,MSKZ,تسه9612,امتياز تسهيلات مسكن اسفند96,IRO3MSZ96129,20200526,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
48367810585819465,IRR3GHSZ0101,GHSX1,Ghand Shirvan,GHSZ,قشیرح,ح.قند شيروان قوچان و بجنورد,IRR3GHSZ0104,20220418,2,قند شيروان قوچان و بجنورد,A,1Z,NO,1,38 ,3842,403
48393054214913539,IRO3MSZ91031,MK211,Bank Maskan,MSKZ,تسه9103,امتياز تسهيلات مسكن خرداد 91,IRO3MSZ91039,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
48393421096056589,IRR3PRSZ0101,PRSX1,Parsian E-Commerce,PRSZ,رپارسح,ح.تجارت الكترونيك پارسيان,IRR3PRSZ0101,20110413,2,تجارت الكترونيك پارسيان,A,Z1,NO,1,72 ,7220,403
48424973017498692,IRR1SDOR0101,SDOX1,Doroud Cement-R,SDOR,سدورح,ح . سيمان‌ دورود,IRR1SDOR0100,20171213,1,سيمان‌ دورود,A,N2,NO,5,53 ,5394,400
48456605452591386,IRB3SI2299B1,I22Q1,SOV.IJR2-LTS210206,SI22,اجاد22,اجاره دولتي آپرورش-لوتوس991118,IRB3SI2299B6,20221212,2,اجاره دولتي آپرورش-لوتوس991118,A,17,NO,4,69 ,6942,306
48457557221009333,IRO7TDIP0001,TDIP1,Touka Development,TDIP,وتوسکا,سرمايه گذاري توسعه توكا,IRO7TDIP0001,20230819,4,سرمايه گذاري توسعه توكا,A,P1,NO,7,56 ,5699,309
48473870645523269,IRR1FVAN0101,FVAX1,Kaavian Steel-R,FVAN,فوکاح,ح . فولادكاويان‌,IRR1FVAN0103,20120225,1,فولادكاويان‌,A,N2,NO,5,27 ,2710,400
48508716839482864,IRO1MEDD0001,MEDD1,Mehdi Tools,MEDD,فمهدی,توليدي‌ ابزار مهدي‌,IRO1MEDD0002,20081126,1,توليدي‌ ابزار مهدي‌,A,N4,NO,4,28 ,2893,300
48511238766369097,IRO1BDAN0001,BDAN1,Dana Insurance,BDAN,دانا,بيمه دانا,IRO1BDAN0007,20230819,1,بيمه دانا,A,N1,NO,3,66 ,6603,300
48547721315602005,IRO1SMIN0001,SMIN1,Minoo Ind.,SMIN,غصینو,صنعتي‌ مينو,IRO1SMIN0009,20081204,1,صنعتي‌ مينو,A,N4,NO,4,42 ,4243,300
48557136219738552,IRB3W0340281,W0341,PCC Refah20231121,W034,گام020813,گواهي اعتبارمولد رفاه0208	,IRB3W0340284,20230607,2,گواهي اعتبارمولد رفاه020813,A,17,NO,4,69 ,6922,306
48619517949257749,IRO1NOSH0001,NOSH1,Noush Maz.,NOSH,غنوش,نوش‌ مازندران‌,IRO1NOSH0008,20230819,1,نوش‌مازندران‌,A,N2,NO,5,42 ,4213,300
48623320733330408,IRO1LMIR0001,LMIR1,Iran M. & P. M.,LMIR,فلوله,لوله‌وماشين‌سازي‌ايران‌,IRO1LMIR0002,20230819,1,لوله‌وماشين‌سازي‌ايران‌,A,N2,NO,5,27 ,2710,300
48636523343139021,IRO3HELZ0001,HELZ1,HelalAgroIndustry,HELZ,زهلال,كشت و صنعت هلال,IRO3HELZ0001,20230819,2,كشت و صنعت هلال,A,Z1,NO,3,01 ,0121,303
48642480273071912,IRO3FACZ0001,FACZ1,Fanava Card,FACZ,رکارت,فن آوا كارت,IRO3FACZ0008,20190525,2,فن آوا كارت,A,Z1,NO,3,72 ,7220,303
48711126865295010,IRR7KARP0101,KARX1,Karafarin Insur.-R,KARP,وآفریح,ح. بيمه كارآفرين,IRR7KARP0104,20190128,4,بيمه كارآفرين,A,P1,NO,7,66 ,6603,404
48711738663090812,IRR5GSKS0101,GSKX1,Gaz Sekkeh-R,GSKS,غگزح,ح . گز سكه,IRR5GSKS0106,20230215,2,گز سكه,A,V1,NO,9,42 ,4243,401
48731351079431981,IRB3SR2599B1,R25Q1,SOV.MRB2-NVN210206,SR25,سلامت5,مرابحه دولتي تعاون-نوين991118,IRB3SR2599B0,20221212,2,مرابحه دولتي تعاون-نوين991118,A,17,NO,4,69 ,6945,306
48753732042176709,IRO1PNTB0001,PNTB1,Tabriz.Oil.Refine,PNTB,شبریز,پالايش نفت تبريز,IRO1PNTB0002,20230819,1,پالايش نفت تبريز,A,N1,NO,1,23 ,2320,300
48771123304040433,IRB3TB820271,TB821,TreasuryBill230926,TB82,اخزا907,اسنادخزانه-م7بودجه99-020704,IRB3TB820277,20220906,2,اسنادخزانه اسلامي-م7بودجه1399,A,I1,NO,4,69 ,6940,306
48790611518003126,IRO3ICCZ0001,ICCZ1,Iran Civil &Const.,ICCZ,ثعمسا,عمران و مسكن سازان ايران,IRO3ICCZ0003,20230819,2,عمران و مسكن سازان ايران,A,Z1,NO,3,70 ,7010,303
48815536392499990,IRR3ASPZ0101,ASPX1,A.S.P CO-R,ASPZ,آ س پح,ح. آ.س.پ,IRR3ASPZ0100,20220418,2,آ.س.پ,A,1Z,NO,1,70 ,7021,403
48818952524587858,IRT3PATF0001,PATF1,Parto ETF,PATF,پرتو,صندوق س. پرتو پايش پيشرو-س,IRT3PATF0000,20221213,2,صندوق س.سهام پرتو پايش پيشرو,A,T1,NO,4,68 ,6811,305
48879205486884942,IRR1DZAH0101,DZAX1,Zahravi Phar.-R,DZAH,دزهراویح,ح . ‌داروسازي‌زهراوي‌,IRR1DZAH0109,20220213,1,‌داروسازي‌زهراوي‌,A,N2,NO,5,43 ,4323,400
48926251886441092,IRR1SLMN0101,SLMX1,Salemin Factory-R,SLMN,غسالمح,ح . ‌سالمين‌,IRR1SLMN0106,20211009,1,‌سالمين‌,A,N1,NO,1,42 ,4241,400
48970598895465763,IRT3VC100001,VC101,Pouya AlGO VCF-VR,VC10,پویا,ص.ج.پويا الگوريتم70%تاديه,IRT3VC100008,20230607,2,ص.س.جسورانه پويا الگوريتم,A,T1,NO,4,68 ,6815,305
48976227203428731,IRR7KBLP0101,KBLX1,Iran Cable-R,KBLP,بایکاح,ح.كارخانجات كابلسازي ‌ايران‌,IRR7KBLP0109,20190908,4,كارخانجات كابلسازي ‌ايران‌,A,P1,NO,7,31 ,3130,404
48981174642799639,IRR1TAZB0101,TAZX1,Azarbayjan Inv.-R,TAZB,وآذرح,ح . ‌توسعه‌آذربايجان‌,IRR1TAZB0107,20200310,1,سرمايه‌گذاري‌توسعه‌آذربايجان‌,A,N2,NO,5,70 ,7099,400
48990026850202503,IRO1GOST0001,GOST1,Iran Kh. Inv.,GOST,خگستر,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,IRO1GOST0003,20230819,1,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,A,N1,NO,1,34 ,3430,300
48993230008229282,IRR1SEIL0101,SEIX1,Ilam Cement-R,SEIL,سیلامح,ح . سيمان‌ ايلام‌,IRR1SEIL0103,20201026,1,سيمان‌ ايلام‌,A,N2,NO,5,53 ,5394,400
49040900499589053,IRB4SI0399B1,SI3Q1,SOV.IJR3SPCL210206,SI03,اجاد3,اجاره دولت-واجدشرايط خاص991118,IRB4SI0399B4,20221212,2,اجاره دولت-واجدشرايط خاص991118,A,17,NO,4,69 ,6942,706
49054891736433700,IRO1ABDI0001,ABDI1,Dr. Abidi Lab.,ABDI,دعبید,لابراتوارداروسازي‌  دكترعبيدي‌,IRO1ABDI0004,20230819,1,لابراتوارداروسازي‌  دكترعبيدي‌,A,N2,NO,5,43 ,4323,300
49129081625829210,IRO7KPAP0001,KPAP1,Afshar Co.,KPAP,نشار,كارخانجات پشمبافي افشار يزد,IRO7KPAP0004,20230819,4,كارخانجات پشمبافي افشار يزد,A,P1,NO,7,17 ,1711,309
49147291134983562,IRB3SL0305B1,SL031,Solico3MRB270206,SL03,کاله52,مرابحه سوليكو كاله لوتوس051117,IRB3SL0305B7,20230607,2,سوليكو كاله لوتوس پارسيان,A,17,NO,4,69 ,6911,306
49162651621689655,IRB3DO010421,DO1Q1,Domino.IJR250428,DO01,دومینو4,اجاره دومينو14040208,IRB3DO010427,20230607,2,لبنيات و بستني دومينو,A,17,NO,4,69 ,6910,306
49163985123560149,IRR7FAPP0101,FAPX1,Farabi Petro-R,FAPP,شفاراح,ح . پتروشيمي فارابي,IRR7FAPP0103,20230729,4,پتروشيمي فارابي,A,P1,NO,7,44 ,4411,404
49188729526980541,IRO1SEPP0001,SEPP1,Spahan Naft,SEPP,شسپا,نفت سپاهان,IRO1SEPP0008,20230819,1,نفت سپاهان,A,N2,NO,5,23 ,2320,300
49199087305126682,IRO3MSZ94051,MK591,BANK MASKAN,MSKZ,تسه9405,امتياز تسهيلات مسكن مرداد94,IRO3MSZ94058,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
49223496739728165,IRB4SG450171,G45Q1,SOV.GMR45.SP221013,SG45,اراد45,مرابحه عام دولت4-ش.خ 0107,IRB4SG450179,20221212,2,مرابحه عام دولت4-شرايط خاص0107,A,17,NO,4,69 ,6945,706
49244604018250364,IRO7TJMP0001,TJMP1,Takhte Jamshid,TJMP,شجم,صنايع پتروشيمي تخت جمشيد,IRO7TJMP0009,20210904,4,صنايع پتروشيمي تخت جمشيد,A,P1,NO,7,44 ,4411,309
49270349234092953,IRO3IKDP0001,IKDP1,IranKhodro Diesel,IKDP,خاور,ايران خودرو ديزل,IRO3IKDP0004,20230819,2,ايران خودرو ديزل,A,1Z,NO,1,34 ,3410,303
49281976026703758,IRR7CBBP0101,CBBX1,Bagheran Cement-R,CBBP,سباقرح,ح. سيمان باقران,IRR7CBBP0101,20190128,4,سيمان باقران,A,P1,NO,7,53 ,5394,404
49314473879228515,IRB4SG920281,G92Q1,SOV.GMR92.SP231116,SG92,اراد92,مرابحه عام دولت92-ش.خ020825,IRB4SG920288,20230607,2,مرابحه عام دولت92-ش.خاص0208,A,17,NO,4,69 ,6945,706
49320769557672822,IRO3ZF810001,ZF811,Fanava Group,ZF81,داده فن آوا,داده پردازي فن آوا,IRO3ZF810006,20180721,2,داده پردازي فن آوا,A,Z1,NO,5,72 ,7200,303
49352183672372403,IRO7ETKP0001,ETKP1,Iranian Etekai,ETKP,اتکای,بيمه اتكايي ايرانيان,IRO7ETKP0006,20140615,2,بيمه اتكايي ايرانيان,A,C1,NO,7,66 ,6603,309
49353447565507376,IRO1NSAZ0001,NSAZ1,Azar Refract.,NSAZ,کاذر,فرآورده‌هاي‌نسوزآذر,IRO1NSAZ0002,20230819,1,فرآورده‌هاي‌نسوزآذر,A,N2,NO,5,54 ,5492,300
49361140703966185,IRR1SSEP0101,SSEX1,Sepahan Cement-R,SSEP,سپاهاح,ح . سيمان‌سپاهان‌,IRR1SSEP0107,20180505,1,سيمان‌سپاهان‌,A,N1,NO,1,53 ,5394,400
49384226669172647,IRR1GSBE0101,GSBX1,Sabet Khorasan-R,GSBE,قثابتح,ح . قند ثابت‌ خراسان‌,IRR1GSBE0107,20171213,1,قند ثابت‌ خراسان‌,A,N2,NO,5,38 ,3842,400
49396161442874149,IRO7GHMP0001,GHMP1,Ghavamin Bank,GHMP,وقوام,بانك قوامين,IRO7GHMP0006,20221203,4,بانك قوامين,A,L1,NO,7,57 ,5719,309
49399017998386087,IRO7BIRP0001,BIRP1,Iran Packing,BIRP,فبیرا,بسته‌ بندي‌ ايران‌,IRO7BIRP0005,20230819,4,بسته‌ بندي‌ ايران‌,A,C1,NO,7,28 ,2899,309
49421436115732443,IRB3TB910251,TB911,TreasuryBill230819,TB91,اخزا916,اسنادخزانه-م16بودجه99-020528,IRB3TB910250,20220906,2,اسنادخزانه اسلامي-م16بودجه1399,A,I1,NO,4,69 ,6940,306
49502666250908008,IRO1OFOG0001,OFOG1,Ofogh Koorosh,OFOG,افق,فروشگاههاي زنجيره اي افق كوروش,IRO1OFOG0003,20230819,1,فروشگاههاي زنجيره اي افق كوروش,A,N2,NO,5,47 ,4711,300
49507346707445426,IRB3SI2699B1,I26Q1,SOV.IJR2-OMD210206,SI26,اجاد26,اجاره دولتي آپرورش-اميد991118,IRB3SI2699B7,20221212,2,اجاره دولتي آپرورش-اميد991118,A,17,NO,4,69 ,6942,306
49532101082369992,IRR1MAPN0101,MAPX1,MAPNA-R,MAPN,رمپناح,ح. گروه مپنا (سهامي عام),IRR1MAPN0102,20230419,1,گروه مپنا (سهامي عام),A,N1,NO,3,74 ,7421,400
49556796898729546,IRR1LIFT0101,LIFX1,Sahand F. Lift-R,LIFT,تلیفتح,ح . ليفت‌ تراك‌ سازي‌ سهند,IRR1LIFT0101,20081126,1,ليفت‌ تراك‌ سازي‌ سهند,A,N4,NO,4,29 ,2915,400
49579049405614711,IRX6XAFF0006,XAFF6,Free Float Index,IDXS,شاخص آزاد شناور6,شاخص آزاد شناور,IRX6XAFF0005,20171213,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
49613772749166261,IRR1EPRS0101,EPRX1,Parsian Ecommerc-R,EPRS,رتاپح,ح.تجارت الكترونيك پارسيان,IRR1EPRS0108,20220125,1,تجارت الكترونيك پارسيان,A,N1,NO,3,72 ,7220,400
49618574076860446,IRO3MSZ94041,MK581,BANK MASKAN,MSKZ,تسه9404,امتياز تسهيلات مسكن تير94,IRO3MSZ94041,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
49627523909849331,IRO7KFRP0001,KFRP1,Siman Shargh PR,KFRP,کفرآور,فرآورده هاي سيمان شرق,IRO7KFRP0007,20230819,4,فرآورده هاي سيمان شرق,A,P1,NO,7,54 ,5495,309
49632601495766480,IRO3KVNZ0001,KVNZ1,Kavandegan bana,KVNZ,کرومیت,توسعه معادن كروميت كاوندگان,IRO3KVNZ0003,20230819,2,توسعه كروميت كاوندگان بنا,A,Z1,NO,3,13 ,1320,303
49641108336531623,IRO1BENC0001,BENC1,Other Energy B.,BENC,انرژی,بورس انرژي ايران,IRO1BENC0004,20230819,1,بورس انرژي ايران,A,N1,NO,3,67 ,6712,300
49674915481184052,IRO7PJHP0001,PJHP1,Jahrom Petro.,PJHP,جهرم,پتروشيمي جهرم,IRO7PJHP0000,20230819,4,پتروشيمي جهرم,A,P1,NO,7,44 ,4411,309
49703334175145583,IRO3ZF010001,ZF011,Tourism Dev. Co,ZF01,توسعه گردشگری,توسعه گردشگري ايران,IRO3ZF010003,20180721,2,توسعه گردشگري ايران,A,Z1,NO,5,55 ,5510,303
49762562284200125,IRR1GHEG0101,GHEX1,Hegmatan Sugar-R,GHEG,قهکمتح,ح . قندهكمتان‌,IRR1GHEG0105,20171213,1,قندهكمتان‌,A,N2,NO,5,38 ,3842,400
49776615757150035,IRO1BANS0001,BANS1,Ansar Bank,BANS,وانصار,بانك انصار,IRO1BANS0000,20221105,1,بانك انصار,A,N1,NO,1,57 ,5719,300
49800628721358056,IRO3ZF970001,ZF971,Mangil Power,ZF97,برق منجیل,توليد نيروي برق سبز منجيل,IRO3ZF970008,20180721,2,توليد نيروي برق سبز منجيل,A,Z1,NO,5,40 ,4010,303
49831372632909204,IRO1THSH0001,THSH1,Tehran Chemical,THSH,شتهران,تهران‌ شيمي‌,IRO1THSH0001,20160424,1,تهران‌ شيمي‌,A,N2,NO,5,43 ,4323,300
49833701464974054,IRR7STNP0101,STNX1,Golestan Petro.-R,STNP,شستانح,ح. پتروشيمي گلستان,IRR7STNP0109,20230425,4,پتروشيمي گلستان,A,C1,NO,7,44 ,4411,404
49854144784855542,IRO7TKIN0001,TKIN1,Techinco,TKIN,رتکو,كنترل ‌خوردگي ‌تكين ‌كوي,IRO7TKIN0004,20230819,4,كنترل ‌خوردگي ‌تكين ‌كوي,A,P1,NO,7,74 ,7422,309
